;matricula;empresa;titulo_do_cargo;sindicato;valor_diario_sindicato;dias_uteis;qtde_dias_ferias;qtde_dias_licenca
1044;34975;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1045;33348;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1046;35588;1410;ANALISTA DE SUPORTE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1047;35586;1410;ANALISTA DE SUPORTE III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1048;35587;1410;ANALISTA DE SUPORTE III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1049;33193;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1050;35243;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1051;33827;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1052;34834;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1053;34645;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1054;35230;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1055;35119;1410;COORDENADOR DE OPERACOES I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1056;34864;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1057;32027;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1058;35174;1410;DESIGNER UX/UI III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1059;33327;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1060;34409;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1061;34626;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1062;35494;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1063;35503;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1064;33250;1410;CIENTISTA DE DADOS ESPECIALISTA II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1065;35562;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1066;33974;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1067;35093;1410;ANALISTA DE COMERCIO EXTERIOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1068;34647;1410;DESENVOLVEDOR DE RPA I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1069;33203;1410;PRODUCT OWNER II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1070;33205;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1071;34284;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1072;35510;1410;ESPECIALISTA DE SISTEMAS E NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1073;33081;1410;CONSULTOR FUNCIONAL SAP I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1074;33082;1410;ANALISTA ADMINISTRATIVO I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1075;34850;1410;ANALISTA ADMINISTRATIVO I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1076;33089;1410;ANALISTA DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1077;33103;1410;ANALISTA DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1078;33944;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1079;35634;1410;ANALISTA DE INFRAESTRUTURA DE TI III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1080;32062;1410;ESPECIALISTA DE PRE-VENDAS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1081;35142;1410;ESPECIALISTA DE PRE-VENDAS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1082;35157;1410;CONSULTOR TECNICO SAP I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1083;31342;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1084;34833;1410;ANALISTA DE PMO III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1085;35138;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1086;30086;1410;COORDENADOR DE GOVERNANCA DE NEGOCIOS;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1087;30852;1410;ANALISTA DEVSECOPS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1088;34161;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1089;32007;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1090;34191;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1091;34947;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1092;33953;1410;COORDENADOR DE OPERACOES I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1093;34705;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1094;34895;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1095;34075;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1096;35204;1410;ASSISTENTE DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1097;35272;1410;ASSISTENTE DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1098;33888;1410;EXECUTIVO DE CONTAS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1099;33494;1410;EXECUTIVO DE CONTAS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1100;31927;1410;ANALISTA DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1101;34857;1410;ASSISTENTE DE NEGOCIOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1102;31664;1410;ANALISTA DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1103;33208;1410;ANALISTA DE NEGOCIOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1104;34037;1410;SDR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1105;30791;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1106;33308;1410;DESIGNER UX/UI III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1107;34702;1410;ESPECIALISTA DE QUALIDADE DE SOFTWARE I ;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1108;34591;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1109;34434;1410;CIENTISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1110;34505;1410;ANALISTA DEVSECOPS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1111;34459;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1112;35082;1410;ENGENHEIRO DE DADOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1113;35080;1410;ANALISTA DE DADOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1114;30291;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1115;30896;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1116;34844;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1117;34188;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1118;34205;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1119;35017;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1120;35690;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1121;35616;1410;ENTERPRISE AGILE COACH;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1122;35382;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1123;35491;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1124;34858;1410;ANALISTA DE PROCESSOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1125;32225;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1126;34535;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1127;34982;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1128;35065;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1129;35206;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1130;34738;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1131;35140;1410;ENGENHEIRO DE DADOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1132;31976;1410;ENGENHEIRO DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1133;26925;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1134;27761;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1135;30156;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1136;31152;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1137;31424;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1138;32089;1410;EXECUTIVO DE CONTAS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1139;31852;1410;EXECUTIVO DE CONTAS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1140;35582;1410;GERENTE DE OPERACOES I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1141;35553;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1142;35583;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1143;26720;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1144;26967;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1145;21827;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1146;33517;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1147;32309;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1148;31949;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1149;33204;1410;DESENVOLVEDOR I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1150;33804;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1151;33815;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1152;30451;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1153;32119;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1154;32462;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1155;33784;1410;ANALISTA DE SUPORTE I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1156;25724;1410;GERENTE DE OPERACOES II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1157;24778;1410;GERENTE DE PROJETOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1158;26745;1410;GERENTE DE PROJETOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1159;30708;1410;GERENTE DE PROJETOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1160;31730;1410;GERENTE DE PROJETOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1161;33564;1410;GERENTE DE PROJETOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1162;34906;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1163;35154;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1164;34547;1410;COORDENADOR DE OPERACOES I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1165;32625;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1166;33374;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1167;34949;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1168;30707;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1169;32260;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1170;34449;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1171;34225;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1172;30239;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1173;34640;1410;AGILE MASTER;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1174;34054;1410;TECH LEAD II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1175;34026;1410;ADMINISTRADOR DE BANCO DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1176;33504;1410;ARQUITETO DE INFRAESTRUTURA DE TI I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1177;34843;1410;ANALISTA DE DADOS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1178;34979;1410;ARQUITETO DE INFRAESTRUTURA DE TI I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1179;34728;1410;TECH RECRUITER II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1180;32825;1410;GERENTE DE PROJETOS I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1181;34958;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1182;34942;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1183;35076;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1184;35109;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1185;35137;1410;DESENVOLVEDOR II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1186;34940;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1187;35020;1410;DESENVOLVEDOR III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1188;35617;1410;ANALISTA DE DADOS II;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1189;35032;1410;ANALISTA DEVSECOPS III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1190;35021;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1191;35658;1410;PRODUCT OWNER III;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1192;33222;1410;ANALISTA DE SUPORTE I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1193;35126;1410;ANALISTA DE SUPORTE I;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
1194;32455;1410;LIDER DE SAP;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;37.5;22;0;0
